Date,Language,Title,Quote,Reflection Text,Reference
2025-04-04,french,DEMANDER LA LUNE,"Ce sentiment d’infériorité bien réel est amplifié par une sensibilité puérile, et cela engendre chez lui un désir insatiable et anormal d’autosatisfaction et de réussite aux yeux du monde. Toujours enfant, il demande la lune. Mais la lune, semble-t-il, ne veut pas de lui.","Quand je buvais, j’oscillais entre l’impression d’être totalement invisible et la certitude d’être le centre de l’univers. La recherche d’un équilibre précaire entre ces deux extrêmes est maintenant l’élément essentiel de mon rétablissement. La lune que je réclamais constamment est rarement pleine, dans la sobriété ; je vois plutôt ses nombreuses autres phases, et toutes m’apportent une leçon. Les éclipses, les périodes de noirceur, sont souvent suivies d’un réel apprentissage, et à chaque cycle de mon rétablissement, la lumière se renforce et ma vue s’améliore.","LE LANGAGE DU CŒUR, P. 107-108"
2025-04-04,spanish,LLORAR POR LA LUNA,"“Este auténtico sentimiento de inferioridad se ve exa- gerado por su sensibilidad pueril y esta situación es la que genera en él esta ansia insaciable y anormal de aprobación personal y de éxito ante los ojos del mundo. Niño todavía, llora por la luna. Y parece que la luna no quiere escucharle”.","Cuando bebía, parecía oscilar entre sentirme totalmente invisible y creerme el centro del universo. La búsqueda de ese elusivo equilibrio entre los dos ha llegado a ser una parte de mi recuperación. La luna por la que constantemente lloraba, ahora en mi sobriedad rara vez está llena; en vez de eso, me enseña sus otras muchas fases, y en todas ellas hay lecciones que aprender. Un verdadero aprendizaje frecuentemente ha sido precedido por un eclipse, momentos de oscuridad, pero con cada cielo de mi recuperación, la luz se hace más fuerte y mi visión es más clara.","LENGUAJE DEL CORAZÓN, p. 101"
2025-04-05,english,TRUE BROTHERHOOD,"We have not once sought to be one in a family, to be a friend among friends, to be a worker among workers, to be a useful member of society. Always we tried to struggle to the top of the heap, or to hide underneath it. This self-centered behavior blocked a partnership relation with any one of those about us. Of true brotherhood we had small comprehension.","This message contained in Step Four was the first one I heard loud and clear; I hadn't seen myself in print before! Prior to my coming into A.A., I knew of no place that could teach me how to become a person among persons. From my very first meeting, I saw people doing just that and I wanted what they had. One of the reasons that I'm a happy, sober alcoholic today is that I'm learning this most important lesson.","TWELVE STEPS AND TWELVE TRADITIONS, p. 53"
2025-04-05,french,LA VRAIE FRATERNITÉ,"Jamais nous n’avons cherché qu’à occuper sim- plement notre place dans la famille, à n’être qu’un ami parmi les amis, qu’un travailleur parmi les au- tres, qu’un membre utile de la société. Toujours nous nous débattions pour être au sommet de la pyramide ou nous camoufler en dessous. Notre conduite égocentrique bloquait toute ouverture sur une relation d’association avec les différentes per- sonnes de notre entourage. Nous ne comprenions pas le sens de la vraie fraternité.","Ce message de la Quatrième Étape a été le premier que j’ai entendu clairement ; jamais auparavant je n’avais lu dans un livre une description si parfaite de moi-même ! Avant d’entrer chez les AA, je ne connaissais aucun endroit où je puisse apprendre à devenir une personne parmi d’autres. Dès ma première réunion, j’ai vu des gens se comporter exactement comme tout le monde et je les ai enviés. Si je suis un alcoolique abstinent et heureux, aujourd’hui, c’est que je suis en train d’apprendre cette très importante leçon.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 62"
2025-04-05,spanish,VERDADERA HERMANDAD,"Nunca hemos intentado ser un miembro de la familia, un amigo entre amigos, un trabajador entre otros tra- bajadores, y un miembro útil de la sociedad. Siempre hemos luchado por destacarnos del montón o por es- condernos. Este comportamiento egoísta nos impedía tener una relación equilibrada con cualquier persona a nuestro alrededor. No teníamos la menor compren- sión de lo que es la auténtica hermandad.",Este mensaje que aparece en el Paso Cuatro fue el primero que yo oí con toda claridad; ¡yo no me había visto antes descrito en letras de imprenta! Antes de llegar a A.A. no sabía de ningún lugar donde se me pudiera enseñar a ser una persona entre otras personas. Desde mi primera reunión veía a la gente haciendo eso y yo quería lo que ellos tenían. Una de las razones por la que hoy soy un alcohólico feliz y sobrio es que estoy aprendiendo esta importantísima lección.,"DOCE PASOS Y DOCE TRADICIONES, p. 50"
2025-04-06,english,A LIFETIME PROCESS,"We were having trouble with personal relationships, we couldn't control our emotional natures, we were a prey to misery and depression, we couldn't make a living, we had a feeling of uselessness, we were full of fear, we were unhappy, we couldn't seem to be of real help to other people. . . .","These words remind me that I have more problems than alcohol, that alcohol is only a symptom of a more pervasive disease. When I stopped drinking I began a lifetime process of recovery from unruly emotions, painful relationships, and unmanageable situations. This process is too much for most of us without help from a Higher Power and our friends in the Fellowship. When I began working the Steps of the A.A. program, many of these tangled threads unraveled but, little by little, the most broken places of my life straightened out. One day at a time, almost imperceptibly, I healed. Like a thermostat being turned down, my fears diminished. I began to experience moments of contentment. My emotions became less volatile. I am now once again a part of the human family.","ALCOHOLICS ANONYMOUS, p. 52"
2025-04-06,french,UN LONG TRAVAIL,"Nous vivions des difficultés dans nos relations per- sonnelles, nous ne pouvions pas contrôler notre émotivité, nous étions en proie à la tristesse morbi- de et à la dépression, nous étions incapables de gagner notre vie, nous ne trouvions aucun but à l’existence, nous étions habités par la crainte, nous étions malheureux, nous ne croyions pas pouvoir faire quoi que ce soit pour les autres.","Ces paroles me rappellent que j’ai d’autres problèmes que l’alcool, que l’alcoolisme n’est qu’un symptôme d’une maladie plus envahissante. En arrêtant de boire, j’ai entrepris un travail qui m’occupera toute ma vie, celui de me sortir de mes émotions désordonnées, de mes relations personnelles difficiles et des situations impossibles. C’est un travail trop difficile pour que la plupart puissent l’accomplir sans l’aide d’une Puissance supérieure et de nos amis dans le mouvement. Quand j’ai commencé à mettre en pratique le programme des AA, plusieurs fils enchevêtrés se sont dénoués et, petit à petit, les morceaux de ma vie les plus éparpillés se sont remis en place. Un jour à la fois, presque imperceptiblement, mes blessures se sont cicatrisées. Mes peurs ont diminué, comme un thermostat que l’on baisse. J’ai commencé à connaître des moments de contentement. Mes émotions sont devenues moins versatiles. Je fais maintenant à nouveau partie de la famille humaine.","LES ALCOOLIQUES ANONYMES, P. 59"
2025-04-06,spanish,UN PROCESO PARA TODA LA VIDA,"Teníamos dificultades en nuestras relaciones inter- personales, no podíamos controlar nuestra naturaleza emocional, éramos presa de la angustia y de la de- presión, no encontrábamos un medio de vida, tenía- mos la sensación de ser inútiles, estábamos llenos de temores, éramos infelices, parecía que no podíamos servirles para nada a los demás…","Estas palabras me recuerdan que yo tengo más problemas que el alcohol, que el alcohol es solamente un síntoma de una enfermedad más penetrante. Cuando dejé de beber empecé un proceso para toda la vida de recuperación de emociones turbulentas, de relaciones dolorosas y de situaciones inmanejables. Este proceso es demasiado para la mayoría de nosotros sin la ayuda de un Poder Superior y de nuestros amigos de la Comunidad. Cuando empecé a trabajar los Pasos muchos de estos hilos enmarañados se deshicieron, pero poco a poco se fueron reparando los lugares más despedazados de mi vida. Un día a la vez, casi imperceptiblemente me sané. Disminuyeron mis temores como un termostato que se hubiera bajado. Empecé a experimentar momentos de alegría. Mis emociones se hicieron menos volubles. Ahora, de nuevo, soy parte de la familia humana.","ALCOHÓLICOS ANÓNIMOS, p. 52"
2025-04-07,english,A WIDE ARC OF GRATITUDE,"And, speaking for Dr. Bob and myself, I gratefully declare that had it not been for our wives, Anne and Lois, neither of us could have lived to see A.A.'s beginning.","Am I capable of such generous tribute and gratitude to my wife, parents and friends, without whose support I might never have survived to reach A.A.'s doors? I will work on this and try to see the plan my Higher Power is showing me which links our lives together.","THE A.A. WAY OF LIFE, p. 67"
2025-04-07,french,UN GRAND CERCLE DE GRATITUDE,"Et c’est avec reconnaissance que je déclare, au nom du Dr Bob et en mon nom personnel, que sans nos épouses Anne et Lois, nous n’aurions pas pu vivre assez longtemps pour voir naître le mou- vement des AA.","Suis-je capable, moi, d’une gratitude et d’un hommage aussi généreux envers ma compagne, mes parents et mes amis ? Sans leur soutien, je n’aurais peut-être jamais pu survivre jusqu’aux portes des AA. Je vais donc m’appliquer à discerner dans le plan de Dieu les liens qui unissent nos vies.","RÉFLEXIONS DE BILL, P. 67"
2025-04-07,spanish,UN ANCHO ARCO DE GRATITUD,"COMO LO VE BILL, p. 67","Y, por mi parte y por la del Dr. Bob, afirmo con toda gratitud que, si no hubiera sido por nuestras esposas, Anne y Lois, ninguno de los dos podríamos haber vivido para ver los comienzos de A.A.",
2025-04-08,english,AN INSIDE LOOK,"We want to find exactly how, when, and where our natural desires have warped us. We wish to look squarely at the unhappiness this has caused others and ourselves. By discovering what our emotional deformities are, we can move toward their correction.","Today I am no longer a slave to alcohol, yet in so many ways enslavement still threatens—my self, my desires, even my dreams. Yet without dreams I cannot exist; without dreams there is nothing to keep me moving forward.","TWELVE STEPS AND TWELVE TRADITIONS, p. 43"
2025-04-08,french,ME REGARDER EN FACE,"Nous voulons savoir exactement comment, quand et où nos instincts naturels nous ont trompés. Nous voulons regarder bien en face les malheurs qu’ils ont causés aux autres et à nous-mêmes. En identifiant nos anomalies émotives, nous pouvons entreprendre de les corriger.","Aujourd’hui, je ne suis plus esclave de l’alcool. Mais, de bien des manières, l’esclavage demeure une menace – pour moi, pour mes désirs et même pour mes rêves. Pourtant je ne peux vivre sans rêves, car alors je n’ai plus rien qui me pousse à progresser.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 50"
